image_id,image_path,classes,organ,classes_clean,instruction
2086,1_Esophagus_fold_1_2086_img.png,Neoplastic;Connective_Soft_tissue,Esophagus,Neoplastic and Connective_Soft_tissue,"Here, the Esophagus matches Neoplastic and Connective_Soft_tissue."
2087,1_Esophagus_fold_1_2087_img.png,Neoplastic;Connective_Soft_tissue;Epithelial,Esophagus,Neoplastic and Connective_Soft_tissue and Epithelial,Morphological review identifies Neoplastic and Connective_Soft_tissue and Epithelial in the Esophagus.
2088,1_Esophagus_fold_1_2088_img.png,Inflammatory;Dead;Connective_Soft_tissue;Epithelial,Esophagus,Inflammatory and Dead and Connective_Soft_tissue and Epithelial,Microscopy confirms Inflammatory and Dead and Connective_Soft_tissue and Epithelial in the Esophagus.
2089,1_Esophagus_fold_1_2089_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Esophagus,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,Tissue sections from the Esophagus indicate Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial.
2090,1_Esophagus_fold_1_2090_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic;Epithelial,Esophagus,Inflammatory and Connective_Soft_tissue and Neoplastic and Epithelial,"Here, the Esophagus matches Inflammatory and Connective_Soft_tissue and Neoplastic and Epithelial."
2091,1_Esophagus_fold_1_2091_img.png,Connective_Soft_tissue;Inflammatory;Epithelial,Esophagus,Connective_Soft_tissue and Inflammatory and Epithelial,Mark pathology-consistent structural distortions in Esophagus.
2092,1_Esophagus_fold_1_2092_img.png,Connective_Soft_tissue;Inflammatory;Epithelial,Esophagus,Connective_Soft_tissue and Inflammatory and Epithelial,Identify and segment suspicious areas of Esophagus with Connective_Soft_tissue and Inflammatory and Epithelial changes.
2093,1_Esophagus_fold_1_2093_img.png,Connective_Soft_tissue;Inflammatory;Epithelial,Esophagus,Connective_Soft_tissue and Inflammatory and Epithelial,The biopsy from the Esophagus shows Connective_Soft_tissue and Inflammatory and Epithelial.
2094,1_Esophagus_fold_1_2094_img.png,Connective_Soft_tissue;Inflammatory;Epithelial,Esophagus,Connective_Soft_tissue and Inflammatory and Epithelial,Highlight regions of Esophagus losing normal morphology.
2095,1_Esophagus_fold_1_2095_img.png,Connective_Soft_tissue;Inflammatory;Epithelial,Esophagus,Connective_Soft_tissue and Inflammatory and Epithelial,The Esophagus histology reveals Connective_Soft_tissue and Inflammatory and Epithelial.
2096,1_Esophagus_fold_1_2096_img.png,Connective_Soft_tissue;Neoplastic;Inflammatory;Epithelial,Esophagus,Connective_Soft_tissue and Neoplastic and Inflammatory and Epithelial,The Esophagus biopsy is notable for Connective_Soft_tissue and Neoplastic and Inflammatory and Epithelial.
2097,1_Esophagus_fold_1_2097_img.png,Connective_Soft_tissue;Neoplastic;Epithelial,Esophagus,Connective_Soft_tissue and Neoplastic and Epithelial,Trace the Connective_Soft_tissue and Neoplastic and Epithelial visible across the Esophagus.
2098,1_HeadNeck_fold_1_2098_img.png,Neoplastic;Inflammatory;Epithelial;Connective_Soft_tissue,HeadNeck,Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue,Categorize this HeadNeck into Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue.
2099,1_HeadNeck_fold_1_2099_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,HeadNeck,Neoplastic and Connective_Soft_tissue and Inflammatory,Detect the presence of Neoplastic and Connective_Soft_tissue and Inflammatory in the scanned HeadNeck section.
2100,1_HeadNeck_fold_1_2100_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,HeadNeck,Neoplastic and Inflammatory and Connective_Soft_tissue,Highlight the key lesion inside HeadNeck linked to Neoplastic and Inflammatory and Connective_Soft_tissue.
2101,1_HeadNeck_fold_1_2101_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,HeadNeck,Neoplastic and Inflammatory and Connective_Soft_tissue,Mark boundaries in the HeadNeck showing Neoplastic and Inflammatory and Connective_Soft_tissue activity.
2102,1_HeadNeck_fold_1_2102_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,HeadNeck,Neoplastic and Connective_Soft_tissue and Inflammatory,The HeadNeck biopsy demonstrates Neoplastic and Connective_Soft_tissue and Inflammatory.
2103,1_HeadNeck_fold_1_2103_img.png,Connective_Soft_tissue;Inflammatory;Neoplastic,HeadNeck,Connective_Soft_tissue and Inflammatory and Neoplastic,Histological description: Connective_Soft_tissue and Inflammatory and Neoplastic in the HeadNeck.
2104,1_HeadNeck_fold_1_2104_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,HeadNeck,Neoplastic and Connective_Soft_tissue and Inflammatory,This HeadNeck tissue corresponds to Neoplastic and Connective_Soft_tissue and Inflammatory.
2105,1_HeadNeck_fold_1_2105_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,HeadNeck,Neoplastic and Inflammatory and Connective_Soft_tissue,The HeadNeck here is marked by Neoplastic and Inflammatory and Connective_Soft_tissue.
2106,1_HeadNeck_fold_1_2106_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,HeadNeck,Inflammatory and Connective_Soft_tissue and Neoplastic,Mark metastatic signatures in HeadNeck attributed to Inflammatory and Connective_Soft_tissue and Neoplastic.
2107,1_HeadNeck_fold_1_2107_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,HeadNeck,Neoplastic and Inflammatory and Connective_Soft_tissue,Provide the segmentation of HeadNeck abnormalities due to Neoplastic and Inflammatory and Connective_Soft_tissue.
2108,1_HeadNeck_fold_1_2108_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,HeadNeck,Inflammatory and Connective_Soft_tissue and Neoplastic,Mark subtle changes in HeadNeck due to Inflammatory and Connective_Soft_tissue and Neoplastic.
2109,1_HeadNeck_fold_1_2109_img.png,Neoplastic;Connective_Soft_tissue,HeadNeck,Neoplastic and Connective_Soft_tissue,Define margin of spread in HeadNeck due to Neoplastic and Connective_Soft_tissue.
2110,1_HeadNeck_fold_1_2110_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,HeadNeck,Neoplastic and Inflammatory and Connective_Soft_tissue,Identify pathological nuclei clusters inside HeadNeck.
2111,1_HeadNeck_fold_1_2111_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,HeadNeck,Neoplastic and Connective_Soft_tissue and Inflammatory,Identify this HeadNeck case and label it with Neoplastic and Connective_Soft_tissue and Inflammatory.
2112,1_HeadNeck_fold_1_2112_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,HeadNeck,Neoplastic and Connective_Soft_tissue and Inflammatory,Mark granular details of HeadNeck indicative of Neoplastic and Connective_Soft_tissue and Inflammatory.
2113,1_HeadNeck_fold_1_2113_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,HeadNeck,Neoplastic and Inflammatory and Connective_Soft_tissue,Circle nodular growth inside the HeadNeck related to Neoplastic and Inflammatory and Connective_Soft_tissue.
2114,1_HeadNeck_fold_1_2114_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory;Dead,HeadNeck,Neoplastic and Connective_Soft_tissue and Inflammatory and Dead,This HeadNeck image demonstrates Neoplastic and Connective_Soft_tissue and Inflammatory and Dead.
2115,1_HeadNeck_fold_1_2115_img.png,Neoplastic;Inflammatory;Dead;Connective_Soft_tissue,HeadNeck,Neoplastic and Inflammatory and Dead and Connective_Soft_tissue,This HeadNeck image can be tagged as Neoplastic and Inflammatory and Dead and Connective_Soft_tissue.
2116,1_HeadNeck_fold_1_2116_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Dead,HeadNeck,Neoplastic and Inflammatory and Connective_Soft_tissue and Dead,Distinguish Neoplastic and Inflammatory and Connective_Soft_tissue and Dead from other conditions within the HeadNeck.
2117,1_HeadNeck_fold_1_2117_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory;Dead,HeadNeck,Neoplastic and Connective_Soft_tissue and Inflammatory and Dead,Recognize Neoplastic and Connective_Soft_tissue and Inflammatory and Dead manifestations within this HeadNeck section.
2118,1_HeadNeck_fold_1_2118_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic;Dead,HeadNeck,Inflammatory and Connective_Soft_tissue and Neoplastic and Dead,Histology slides from the HeadNeck show Inflammatory and Connective_Soft_tissue and Neoplastic and Dead.
2119,1_HeadNeck_fold_1_2119_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic;Dead,HeadNeck,Inflammatory and Connective_Soft_tissue and Neoplastic and Dead,Mark critical abnormalities in HeadNeck reflecting Inflammatory and Connective_Soft_tissue and Neoplastic and Dead.
2120,1_HeadNeck_fold_1_2120_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic;Dead,HeadNeck,Inflammatory and Connective_Soft_tissue and Neoplastic and Dead,The HeadNeck biopsy indicates Inflammatory and Connective_Soft_tissue and Neoplastic and Dead.
2121,1_HeadNeck_fold_1_2121_img.png,Inflammatory;Connective_Soft_tissue,HeadNeck,Inflammatory and Connective_Soft_tissue,"Here, Inflammatory and Connective_Soft_tissue are seen in the HeadNeck."
2122,1_HeadNeck_fold_1_2122_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,HeadNeck,Neoplastic and Inflammatory and Connective_Soft_tissue,This HeadNeck is marked as Neoplastic and Inflammatory and Connective_Soft_tissue.
2123,1_HeadNeck_fold_1_2123_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,HeadNeck,Neoplastic and Inflammatory and Connective_Soft_tissue,Delineate the spread of abnormal cells in HeadNeck.
2124,1_HeadNeck_fold_1_2124_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,HeadNeck,Neoplastic and Inflammatory and Connective_Soft_tissue,This HeadNeck falls into Neoplastic and Inflammatory and Connective_Soft_tissue.
2125,1_HeadNeck_fold_1_2125_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic;Epithelial,HeadNeck,Inflammatory and Connective_Soft_tissue and Neoplastic and Epithelial,Look at the HeadNeck region and classify it as Inflammatory and Connective_Soft_tissue and Neoplastic and Epithelial.
2126,1_HeadNeck_fold_1_2126_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic;Epithelial,HeadNeck,Inflammatory and Connective_Soft_tissue and Neoplastic and Epithelial,The HeadNeck slides are positive for Inflammatory and Connective_Soft_tissue and Neoplastic and Epithelial.
2127,1_HeadNeck_fold_1_2127_img.png,Epithelial;Neoplastic;Inflammatory;Connective_Soft_tissue,HeadNeck,Epithelial and Neoplastic and Inflammatory and Connective_Soft_tissue,Separate tumorous growth in HeadNeck reflecting Epithelial and Neoplastic and Inflammatory and Connective_Soft_tissue.
2128,1_HeadNeck_fold_1_2128_img.png,Epithelial;Neoplastic;Inflammatory;Connective_Soft_tissue,HeadNeck,Epithelial and Neoplastic and Inflammatory and Connective_Soft_tissue,The HeadNeck histopathology reveals Epithelial and Neoplastic and Inflammatory and Connective_Soft_tissue.
2129,1_HeadNeck_fold_1_2129_img.png,Epithelial;Neoplastic;Inflammatory;Connective_Soft_tissue,HeadNeck,Epithelial and Neoplastic and Inflammatory and Connective_Soft_tissue,Provide detailed outline of HeadNeck lesion margins from Epithelial and Neoplastic and Inflammatory and Connective_Soft_tissue.
2130,1_HeadNeck_fold_1_2130_img.png,Epithelial;Neoplastic;Inflammatory;Connective_Soft_tissue,HeadNeck,Epithelial and Neoplastic and Inflammatory and Connective_Soft_tissue,Mark areas of HeadNeck showing Epithelial and Neoplastic and Inflammatory and Connective_Soft_tissue.
2131,1_HeadNeck_fold_1_2131_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,HeadNeck,Neoplastic and Inflammatory and Connective_Soft_tissue,Localize atypical tissue structures from Neoplastic and Inflammatory and Connective_Soft_tissue in HeadNeck.
2132,1_HeadNeck_fold_1_2132_img.png,Connective_Soft_tissue;Neoplastic,HeadNeck,Connective_Soft_tissue and Neoplastic,Morphological diagnosis: Connective_Soft_tissue and Neoplastic in the HeadNeck.
2133,1_HeadNeck_fold_1_2133_img.png,Neoplastic;Connective_Soft_tissue,HeadNeck,Neoplastic and Connective_Soft_tissue,Identify this HeadNeck case and label it with Neoplastic and Connective_Soft_tissue.
2134,1_HeadNeck_fold_1_2134_img.png,Neoplastic;Connective_Soft_tissue,HeadNeck,Neoplastic and Connective_Soft_tissue,Diagnostic impression: Neoplastic and Connective_Soft_tissue in the HeadNeck.
2135,1_HeadNeck_fold_1_2135_img.png,Neoplastic;Connective_Soft_tissue,HeadNeck,Neoplastic and Connective_Soft_tissue,Mark the region of interest within the HeadNeck affected by Neoplastic and Connective_Soft_tissue.
2136,1_HeadNeck_fold_1_2136_img.png,Connective_Soft_tissue;Neoplastic,HeadNeck,Connective_Soft_tissue and Neoplastic,Circle pathology-concentrated HeadNeck segments.
2137,1_HeadNeck_fold_1_2137_img.png,Inflammatory;Neoplastic;Connective_Soft_tissue,HeadNeck,Inflammatory and Neoplastic and Connective_Soft_tissue,Isolate hyperplastic zones within HeadNeck linked to Inflammatory and Neoplastic and Connective_Soft_tissue.
2138,1_HeadNeck_fold_1_2138_img.png,Connective_Soft_tissue;Neoplastic;Inflammatory,HeadNeck,Connective_Soft_tissue and Neoplastic and Inflammatory,The HeadNeck specimen exhibits Connective_Soft_tissue and Neoplastic and Inflammatory.
2139,1_HeadNeck_fold_1_2139_img.png,Connective_Soft_tissue;Inflammatory,HeadNeck,Connective_Soft_tissue and Inflammatory,Mark early malignancy changes in HeadNeck from Connective_Soft_tissue and Inflammatory.
2140,1_HeadNeck_fold_1_2140_img.png,Connective_Soft_tissue;Inflammatory;Neoplastic,HeadNeck,Connective_Soft_tissue and Inflammatory and Neoplastic,The HeadNeck slide demonstrates Connective_Soft_tissue and Inflammatory and Neoplastic.
2141,1_HeadNeck_fold_1_2141_img.png,Connective_Soft_tissue;Inflammatory;Neoplastic,HeadNeck,Connective_Soft_tissue and Inflammatory and Neoplastic,This HeadNeck entry shows Connective_Soft_tissue and Inflammatory and Neoplastic.
2142,1_HeadNeck_fold_1_2142_img.png,Connective_Soft_tissue;Neoplastic;Inflammatory,HeadNeck,Connective_Soft_tissue and Neoplastic and Inflammatory,The HeadNeck is noted for Connective_Soft_tissue and Neoplastic and Inflammatory.
2143,1_HeadNeck_fold_1_2143_img.png,Connective_Soft_tissue;Neoplastic,HeadNeck,Connective_Soft_tissue and Neoplastic,"In this sample, the HeadNeck has Connective_Soft_tissue and Neoplastic."
2144,1_HeadNeck_fold_1_2144_img.png,Connective_Soft_tissue;Neoplastic,HeadNeck,Connective_Soft_tissue and Neoplastic,Label suspected malignancy areas in HeadNeck due to Connective_Soft_tissue and Neoplastic.
2145,1_HeadNeck_fold_1_2145_img.png,Connective_Soft_tissue;Inflammatory;Neoplastic,HeadNeck,Connective_Soft_tissue and Inflammatory and Neoplastic,Provide detailed outline of HeadNeck lesion margins from Connective_Soft_tissue and Inflammatory and Neoplastic.
2146,1_HeadNeck_fold_1_2146_img.png,Epithelial;Connective_Soft_tissue;Neoplastic;Inflammatory,HeadNeck,Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory,Histological features of the HeadNeck are consistent with Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory.
2147,1_HeadNeck_fold_1_2147_img.png,Epithelial;Connective_Soft_tissue;Neoplastic,HeadNeck,Epithelial and Connective_Soft_tissue and Neoplastic,Analyze this HeadNeck image and label it as Epithelial and Connective_Soft_tissue and Neoplastic.
2148,1_HeadNeck_fold_1_2148_img.png,Epithelial;Connective_Soft_tissue;Neoplastic,HeadNeck,Epithelial and Connective_Soft_tissue and Neoplastic,Highlight regions in the HeadNeck that exhibit Epithelial and Connective_Soft_tissue and Neoplastic patterns.
2149,1_HeadNeck_fold_1_2149_img.png,Epithelial;Connective_Soft_tissue;Neoplastic;Inflammatory,HeadNeck,Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory,This HeadNeck belongs in class Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory.
2150,1_HeadNeck_fold_1_2150_img.png,Connective_Soft_tissue;Neoplastic;Inflammatory,HeadNeck,Connective_Soft_tissue and Neoplastic and Inflammatory,Trace borders of the lesion within the HeadNeck.
2151,1_HeadNeck_fold_1_2151_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,HeadNeck,Inflammatory and Connective_Soft_tissue and Neoplastic,The HeadNeck exhibits tissue alterations due to Inflammatory and Connective_Soft_tissue and Neoplastic.
2152,1_HeadNeck_fold_1_2152_img.png,Inflammatory;Connective_Soft_tissue;Epithelial;Neoplastic,HeadNeck,Inflammatory and Connective_Soft_tissue and Epithelial and Neoplastic,Locate pathological signs of Inflammatory and Connective_Soft_tissue and Epithelial and Neoplastic inside the HeadNeck tissue.
2153,1_HeadNeck_fold_1_2153_img.png,Neoplastic;Inflammatory;Epithelial;Connective_Soft_tissue,HeadNeck,Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue,Draw contours around Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue-affected zones of the HeadNeck.
