image_id,fold,tissue_type,classes_present,instruction,original_index
pannuke_f3_0710,3,Colon,Neoplastic;Connective_Soft_tissue,Segment neoplastic and connective soft tissue being careful to capture all regions.,710
pannuke_f3_0711,3,Colon,Neoplastic;Inflammatory,Mark all neoplastic and inflammatory structures.,711
pannuke_f3_0712,3,Colon,Neoplastic;Connective_Soft_tissue,Show me all neoplastic and connective soft tissue.,712
pannuke_f3_0713,3,Colon,Neoplastic;Connective_Soft_tissue,Locate neoplastic and connective soft tissue in this slide.,713
pannuke_f3_0714,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue,"Highlight visible neoplastic, inflammatory and connective soft tissue regions.",714
pannuke_f3_0715,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue,"Highlight all neoplastic, inflammatory and connective soft tissue structures.",715
pannuke_f3_0716,3,Colon,Neoplastic;Connective_Soft_tissue,Partition neoplastic and connective soft tissue areas.,716
pannuke_f3_0717,3,Colon,Neoplastic;Connective_Soft_tissue,Evaluate neoplastic and connective soft tissue areas.,717
pannuke_f3_0718,3,Colon,Inflammatory;Connective_Soft_tissue,Draw inflammatory and connective soft tissue outlines.,718
pannuke_f3_0719,3,Colon,Inflammatory;Connective_Soft_tissue,Segment foci of inflammatory and connective soft tissue.,719
pannuke_f3_0720,3,Colon,Inflammatory;Connective_Soft_tissue,Identify inflammatory and connective soft tissue spatial arrangement.,720
pannuke_f3_0721,3,Colon,Inflammatory;Connective_Soft_tissue,Delineate inflammatory and connective soft tissue areas.,721
pannuke_f3_0722,3,Colon,Inflammatory;Connective_Soft_tissue,Chart inflammatory and connective soft tissue presence.,722
pannuke_f3_0723,3,Colon,Inflammatory;Connective_Soft_tissue,"From the Colon tissue, extract inflammatory and connective soft tissue regions.",723
pannuke_f3_0724,3,Colon,Inflammatory;Connective_Soft_tissue,Provide mask for inflammatory and connective soft tissue.,724
pannuke_f3_0725,3,Colon,Connective_Soft_tissue,Identify peritumoral connective soft tissue.,725
pannuke_f3_0726,3,Colon,Inflammatory;Connective_Soft_tissue,Highlight present inflammatory and connective soft tissue tissue.,726
pannuke_f3_0727,3,Colon,Connective_Soft_tissue,Pinpoint connective soft tissue cells.,727
pannuke_f3_0728,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue,"Assess neoplastic, inflammatory and connective soft tissue regions.",728
pannuke_f3_0729,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue,"Segment neoplastic, inflammatory and connective soft tissue in this tissue specimen.",729
pannuke_f3_0730,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue,"Thoroughly segment every instance of neoplastic, inflammatory and connective soft tissue in this microscopy image.",730
pannuke_f3_0731,3,Colon,Inflammatory;Connective_Soft_tissue,Map inflammatory and connective soft tissue distribution in Colon.,731
pannuke_f3_0732,3,Colon,Inflammatory;Connective_Soft_tissue,Delineate inflammatory and connective soft tissue in Colon pathology.,732
pannuke_f3_0733,3,Colon,Inflammatory;Connective_Soft_tissue,Segment all inflammatory and connective soft tissue cells.,733
pannuke_f3_0734,3,Colon,Connective_Soft_tissue,Mark connective soft tissue ensuring complete coverage of affected areas.,734
pannuke_f3_0735,3,Colon,,,735
pannuke_f3_0736,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue,"Recognize the neoplastic, inflammatory and connective soft tissue regions.",736
pannuke_f3_0737,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue,"Delineate visible neoplastic, inflammatory and connective soft tissue regions.",737
pannuke_f3_0738,3,Colon,Neoplastic,Find the neoplastic areas.,738
pannuke_f3_0739,3,Colon,Neoplastic;Connective_Soft_tissue,Annotate visible neoplastic and connective soft tissue.,739
pannuke_f3_0740,3,Colon,Neoplastic,Map neoplastic distribution in Colon.,740
pannuke_f3_0741,3,Colon,Neoplastic;Connective_Soft_tissue,Delineate neoplastic and connective soft tissue pathology in this section.,741
pannuke_f3_0742,3,Colon,Connective_Soft_tissue,Create segmentation of connective soft tissue.,742
pannuke_f3_0743,3,Colon,Inflammatory;Connective_Soft_tissue,Label the inflammatory and connective soft tissue tissue.,743
pannuke_f3_0744,3,Colon,Connective_Soft_tissue,Delineate the connective soft tissue tissue.,744
pannuke_f3_0745,3,Colon,Inflammatory;Connective_Soft_tissue,Highlight visible inflammatory and connective soft tissue regions.,745
pannuke_f3_0746,3,Colon,Inflammatory;Connective_Soft_tissue,Highlight present inflammatory and connective soft tissue regions.,746
pannuke_f3_0747,3,Colon,Inflammatory;Connective_Soft_tissue,Identify parenchymal inflammatory and connective soft tissue.,747
pannuke_f3_0748,3,Colon,Inflammatory;Connective_Soft_tissue,Spot inflammatory and connective soft tissue cells.,748
pannuke_f3_0749,3,Colon,Inflammatory;Connective_Soft_tissue,Pay attention to inflammatory and connective soft tissue areas.,749
pannuke_f3_0750,3,Colon,Inflammatory;Connective_Soft_tissue,"In Colon histology, delineate inflammatory and connective soft tissue.",750
pannuke_f3_0751,3,Colon,Inflammatory;Connective_Soft_tissue,Highlight visible inflammatory and connective soft tissue regions.,751
pannuke_f3_0752,3,Colon,Inflammatory;Connective_Soft_tissue,Circle the inflammatory and connective soft tissue regions.,752
pannuke_f3_0753,3,Colon,Inflammatory;Connective_Soft_tissue,Mark inflammatory and connective soft tissue cellular infiltration.,753
pannuke_f3_0754,3,Colon,,,754
pannuke_f3_0755,3,Colon,Inflammatory;Connective_Soft_tissue,Extract all inflammatory and connective soft tissue areas.,755
pannuke_f3_0756,3,Colon,Inflammatory,Discern visible inflammatory.,756
pannuke_f3_0757,3,Colon,Inflammatory;Connective_Soft_tissue,Please locate inflammatory and connective soft tissue.,757
pannuke_f3_0758,3,Colon,Connective_Soft_tissue,Where is the connective soft tissue in this image?,758
pannuke_f3_0759,3,Colon,Inflammatory;Connective_Soft_tissue,Recognize all inflammatory and connective soft tissue areas.,759
pannuke_f3_0760,3,Colon,Inflammatory;Connective_Soft_tissue,Delineate visible inflammatory and connective soft tissue tissue.,760
pannuke_f3_0761,3,Colon,Inflammatory;Connective_Soft_tissue,Observe inflammatory and connective soft tissue distribution in Colon.,761
pannuke_f3_0762,3,Colon,,,762
pannuke_f3_0763,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue,"Detect neoplastic, inflammatory and connective soft tissue in this slide.",763
pannuke_f3_0764,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue,"Label neoplastic, inflammatory and connective soft tissue cells.",764
pannuke_f3_0765,3,Colon,Neoplastic,Segment neoplastic in this tissue specimen.,765
pannuke_f3_0766,3,Colon,Neoplastic,Mark visible neoplastic.,766
pannuke_f3_0767,3,Colon,Neoplastic;Dead,Segment present neoplastic and dead tissue.,767
pannuke_f3_0768,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue,"Mark neoplastic, inflammatory and connective soft tissue adjacent to epithelium.",768
pannuke_f3_0769,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue;Dead,"Distinguish the neoplastic, inflammatory, connective soft tissue and dead regions.",769
pannuke_f3_0770,3,Colon,Neoplastic;Connective_Soft_tissue,Examine neoplastic and connective soft tissue distribution.,770
pannuke_f3_0771,3,Colon,Neoplastic;Dead,Assignment: segment neoplastic and dead tissue.,771
pannuke_f3_0772,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue,"Outline neoplastic, inflammatory and connective soft tissue areas.",772
pannuke_f3_0773,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue,"Highlight neoplastic, inflammatory and connective soft tissue in this Colon slide.",773
pannuke_f3_0774,3,Colon,Neoplastic;Inflammatory,Mark the neoplastic and inflammatory regions.,774
pannuke_f3_0775,3,Colon,Neoplastic;Connective_Soft_tissue,Annotate the neoplastic and connective soft tissue regions.,775
pannuke_f3_0776,3,Colon,Inflammatory;Connective_Soft_tissue,Segment inflammatory and connective soft tissue for feature extraction.,776
pannuke_f3_0777,3,Colon,Inflammatory;Connective_Soft_tissue,Segment microscopic inflammatory and connective soft tissue features.,777
pannuke_f3_0778,3,Colon,,,778
pannuke_f3_0779,3,Colon,Connective_Soft_tissue,Mark the pathological connective soft tissue regions.,779
pannuke_f3_0780,3,Colon,,,780
pannuke_f3_0781,3,Colon,Inflammatory,Delineate the inflammatory regions.,781
pannuke_f3_0782,3,Colon,Inflammatory;Connective_Soft_tissue,Label the inflammatory and connective soft tissue regions.,782
pannuke_f3_0783,3,Colon,Connective_Soft_tissue,Detect connective soft tissue in this slide.,783
pannuke_f3_0784,3,Colon,,,784
pannuke_f3_0785,3,Colon,Inflammatory;Connective_Soft_tissue,Create mask for inflammatory and connective soft tissue.,785
pannuke_f3_0786,3,Colon,Inflammatory;Connective_Soft_tissue,Annotate visible inflammatory and connective soft tissue.,786
pannuke_f3_0787,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue,"Segment only neoplastic, inflammatory and connective soft tissue.",787
pannuke_f3_0788,3,Colon,Neoplastic;Connective_Soft_tissue,Segment neoplastic and connective soft tissue histopathological features.,788
pannuke_f3_0789,3,Colon,Neoplastic;Connective_Soft_tissue,Carefully segment all neoplastic and connective soft tissue regions visible in this histopathology image.,789
pannuke_f3_0790,3,Colon,Connective_Soft_tissue,Identify connective soft tissue in this image.,790
pannuke_f3_0791,3,Colon,Inflammatory;Connective_Soft_tissue,Focus on inflammatory and connective soft tissue in this image.,791
pannuke_f3_0792,3,Colon,Inflammatory;Connective_Soft_tissue,Circle visible inflammatory and connective soft tissue.,792
pannuke_f3_0793,3,Colon,Inflammatory;Connective_Soft_tissue,Label the inflammatory and connective soft tissue tissue.,793
pannuke_f3_0794,3,Colon,Inflammatory;Connective_Soft_tissue,Precisely delineate the boundaries of inflammatory and connective soft tissue cells in this tissue section.,794
pannuke_f3_0795,3,Colon,Connective_Soft_tissue,Indicate where connective soft tissue is present.,795
pannuke_f3_0796,3,Colon,Inflammatory;Connective_Soft_tissue,Identify the inflammatory and connective soft tissue regions.,796
pannuke_f3_0797,3,Colon,Inflammatory;Connective_Soft_tissue,"In this Colon tissue, segment inflammatory and connective soft tissue.",797
pannuke_f3_0798,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue,"Outline all neoplastic, inflammatory and connective soft tissue structures.",798
pannuke_f3_0799,3,Colon,Inflammatory;Connective_Soft_tissue,"In this Colon tissue, segment inflammatory and connective soft tissue.",799
pannuke_f3_0800,3,Colon,Inflammatory;Connective_Soft_tissue,Segment the inflammatory and connective soft tissue distribution.,800
pannuke_f3_0801,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue,"Segment the neoplastic, inflammatory and connective soft tissue regions in the image.",801
pannuke_f3_0802,3,Colon,Inflammatory;Connective_Soft_tissue,Map inflammatory and connective soft tissue locations.,802
pannuke_f3_0803,3,Colon,Inflammatory;Connective_Soft_tissue,Segment inflammatory and connective soft tissue in this image.,803
pannuke_f3_0804,3,Colon,Inflammatory;Connective_Soft_tissue,Segment each inflammatory and connective soft tissue region.,804
pannuke_f3_0805,3,Colon,Inflammatory;Connective_Soft_tissue,Generate inflammatory and connective soft tissue segmentation.,805
pannuke_f3_0806,3,Colon,Inflammatory;Connective_Soft_tissue,Mark present inflammatory and connective soft tissue areas.,806
pannuke_f3_0807,3,Colon,Inflammatory;Connective_Soft_tissue,Can you segment inflammatory and connective soft tissue?,807
pannuke_f3_0808,3,Colon,Inflammatory;Connective_Soft_tissue,Segment intratumoral inflammatory and connective soft tissue.,808
pannuke_f3_0809,3,Colon,Inflammatory;Connective_Soft_tissue,Segment visible inflammatory and connective soft tissue tissue.,809
pannuke_f3_0810,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue,"Draw neoplastic, inflammatory and connective soft tissue boundaries.",810
pannuke_f3_0811,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue,"Extract all neoplastic, inflammatory and connective soft tissue areas.",811
pannuke_f3_0812,3,Colon,Neoplastic;Inflammatory,Segment visible neoplastic and inflammatory cells.,812
pannuke_f3_0813,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue,"Segment any neoplastic, inflammatory and connective soft tissue cells visible.",813
pannuke_f3_0814,3,Colon,Neoplastic;Inflammatory;Connective_Soft_tissue,"Segment neoplastic, inflammatory and connective soft tissue histopathological features.",814
pannuke_f3_0815,3,Colon,Neoplastic;Inflammatory,Segment neoplastic and inflammatory in this histology image.,815
pannuke_f3_0816,3,Lung,Neoplastic;Inflammatory;Connective_Soft_tissue,"Reviewing this image, delineate neoplastic, inflammatory and connective soft tissue boundaries.",816
pannuke_f3_0817,3,Lung,Neoplastic;Connective_Soft_tissue,Identify the neoplastic and connective soft tissue microenvironment.,817
pannuke_f3_0818,3,Lung,Neoplastic;Connective_Soft_tissue,Record neoplastic and connective soft tissue regions in Lung.,818
pannuke_f3_0819,3,Lung,Neoplastic;Inflammatory;Connective_Soft_tissue,"Segment neoplastic, inflammatory and connective soft tissue patterns in Lung.",819
pannuke_f3_0820,3,Lung,Neoplastic;Connective_Soft_tissue,Pinpoint neoplastic and connective soft tissue cells.,820
pannuke_f3_0821,3,Lung,Neoplastic;Inflammatory;Connective_Soft_tissue,"There is neoplastic, inflammatory and connective soft tissue present. Mark it.",821
pannuke_f3_0822,3,Lung,Neoplastic;Inflammatory;Connective_Soft_tissue,"Target neoplastic, inflammatory and connective soft tissue in this image.",822
pannuke_f3_0823,3,Lung,Neoplastic;Inflammatory;Connective_Soft_tissue,"Segment patches of neoplastic, inflammatory and connective soft tissue.",823
pannuke_f3_0824,3,Lung,Neoplastic;Inflammatory;Connective_Soft_tissue,"Please find neoplastic, inflammatory and connective soft tissue.",824
pannuke_f3_0825,3,Lung,Neoplastic;Inflammatory;Connective_Soft_tissue,"Where are the neoplastic, inflammatory and connective soft tissue regions?",825
pannuke_f3_0826,3,Lung,Neoplastic;Inflammatory;Connective_Soft_tissue,"Identify neoplastic, inflammatory and connective soft tissue for spatial analysis.",826
pannuke_f3_0827,3,Lung,Neoplastic;Inflammatory;Connective_Soft_tissue,"Segment neoplastic, inflammatory and connective soft tissue for quantitative analysis.",827
pannuke_f3_0828,3,Lung,Neoplastic;Inflammatory;Connective_Soft_tissue,"Segment neoplastic, inflammatory and connective soft tissue patterns in Lung.",828
pannuke_f3_0829,3,Lung,Neoplastic;Inflammatory;Connective_Soft_tissue,"Map all neoplastic, inflammatory and connective soft tissue areas.",829
pannuke_f3_0830,3,Lung,Neoplastic;Connective_Soft_tissue,Identify the neoplastic and connective soft tissue regions.,830
pannuke_f3_0831,3,Breast,Neoplastic;Inflammatory;Connective_Soft_tissue,"Extract neoplastic, inflammatory and connective soft tissue regions from this image.",831
pannuke_f3_0832,3,Breast,Neoplastic;Inflammatory;Connective_Soft_tissue,"Highlight neoplastic, inflammatory and connective soft tissue in this image.",832
pannuke_f3_0833,3,Breast,Neoplastic;Inflammatory;Connective_Soft_tissue,"Define neoplastic, inflammatory and connective soft tissue extent.",833
pannuke_f3_0834,3,Breast,Neoplastic;Inflammatory,Identify neoplastic and inflammatory nuclear characteristics.,834
pannuke_f3_0835,3,Breast,Neoplastic;Connective_Soft_tissue,"From the Breast tissue, extract neoplastic and connective soft tissue regions.",835
pannuke_f3_0836,3,Breast,Neoplastic;Inflammatory;Connective_Soft_tissue,"Highlight all neoplastic, inflammatory and connective soft tissue structures.",836
pannuke_f3_0837,3,Breast,Neoplastic;Inflammatory;Connective_Soft_tissue,"Indicate the neoplastic, inflammatory and connective soft tissue regions.",837
pannuke_f3_0838,3,Breast,Neoplastic;Inflammatory,Target neoplastic and inflammatory in this image.,838
pannuke_f3_0839,3,Breast,Neoplastic,"Shown this histology, mark neoplastic.",839
pannuke_f3_0840,3,Breast,Neoplastic;Connective_Soft_tissue,Segment neoplastic and connective soft tissue cellular composition.,840
pannuke_f3_0841,3,Colon,Neoplastic;Connective_Soft_tissue,Segmentation target: neoplastic and connective soft tissue.,841
